Metabolite	PRISM|7122	PRISM|7147	PRISM|7150	PRISM|7153	PRISM|7184	PRISM|7238	PRISM|7406	PRISM|7408	PRISM|7421	PRISM|7445	PRISM|7486	PRISM|7547	PRISM|7658	PRISM|7662	PRISM|7744	PRISM|7759	PRISM|7791	PRISM|7843	PRISM|7847	PRISM|7855	PRISM|7858	PRISM|7860	PRISM|7861	PRISM|7862	PRISM|7870	PRISM|7874	PRISM|7875	PRISM|7879	PRISM|7899	PRISM|7904	PRISM|7906	PRISM|7908	PRISM|7909	PRISM|7910	PRISM|7911	PRISM|7912	PRISM|7938	PRISM|7941	PRISM|7947	PRISM|7948	PRISM|7955	PRISM|7971	PRISM|7989	PRISM|8095	PRISM|8226	PRISM|8244	PRISM|8264	PRISM|8283	PRISM|8332	PRISM|8336	PRISM|8361	PRISM|8374	PRISM|8377	PRISM|8406	PRISM|8452	PRISM|8462	PRISM|8466	PRISM|8467	PRISM|8475	PRISM|8483	PRISM|8485	PRISM|8496	PRISM|8523	PRISM|8534	PRISM|8537	PRISM|8550	PRISM|8564	PRISM|8565	PRISM|8573	PRISM|8577	PRISM|8589	PRISM|8591	PRISM|8592	PRISM|8624	PRISM|8629	PRISM|8675	PRISM|8683	PRISM|8746	PRISM|8749	PRISM|8753	PRISM|8754	PRISM|8758	PRISM|8764	PRISM|8765	PRISM|8774	PRISM|8776	PRISM|8783	PRISM|8784	PRISM|8788	PRISM|8789	PRISM|8794	PRISM|8800	PRISM|8802	PRISM|8806	PRISM|8807	PRISM|8841	PRISM|8843	PRISM|8847	PRISM|8878	PRISM|8892	PRISM|9126	PRISM|9148
methylpyridonecarboxamide	849.069	663.666	271.314	69.103	678.937	66.3069	148.997	129.54	157.822	138.831	86.2832	275.064	565.682	8.43993	205.732	510.631	121.923	23.1057	70.242	103.79	164.906	823.527	360.952	840.452	12.2788	88.8917	209.388	9.9636	35.8656	553.557	0	252.476	105.731	299.183	350.759	55.1163	138.973	1204.84	39.8065	42.6683	6.33175	1328.28	107.69	2488.8	425.389	420.018	599.208	146.75	147.017	196.006	742.193	110.672	226.383	189.8	424.409	336.637	94.7328	152.508	53.3891	385.853	79.1103	8287.79	58.7318	549.448	322.24	788.82	472.131	2129	332.722	51.609	106.168	47.7778	323.777	354.37	454.539	1479.88	204.853	323.543	94.7372	58.577	6.84299	129.861	79.2391	11.4956	6.57668	38.6376	364.586	0	24.9285	190.762	220.472	158.518	4.11576	55.6434	768.928	537.839	54.6616	14.4602	269.537	232.131	412.568	223.301
myristic acid	90.7895	38.2314	67.5632	414.545	52.7557	83.6998	87.1946	22.8744	15.0712	35.2854	22.6705	21.4595	36.9947	35.5479	39.765	22.6862	29.696	212.942	52.4721	314.791	42.2617	28.6132	35.869	28.6644	23.0548	71.2201	21.6767	76.7142	35.1657	34.3442	39.422	19.2857	41.4752	28.5629	20.801	48.8888	44.8968	19.2777	284.717	121.548	61.1846	42.6316	107.416	27.4486	394.761	225.996	56.2118	247.206	451.176	121.763	15.7217	43.7857	30.1809	27.4556	138.699	91.5032	37.0102	51.7121	133.044	21.8572	98.6311	14.8988	55.5349	438.761	57.2609	20.6307	14.6141	58.4188	47.555	124.205	36.9813	231.869	38.0156	29.6578	53.9982	15.1207	2170.08	78.2363	3036.17	132.77	62.9059	157.84	125.687	134.647	354.872	552.398	150.404	119.991	25.6997	22.0918	41.6537	31.5346	99.6595	56.1152	61.0213	28.4986	561.428	36.3789	288.472	22.7463	106.685	84.2834
nervonic acid	177.954	0	31.4151	79.5839	33.3968	11.3391	0	72.6215	0	0	10.4441	49.7551	0	0	0	16.5463	53.3461	9.38479	0	47.3873	23.5089	0	0	0	0	0	0	35.9037	25.3174	11.1396	0	16.2319	10.0238	0	0	42.8485	0	15.4093	60.1545	0	0	0	29.4738	62.809	0	80.1434	0	33.1323	45.0889	0	0	11.4003	17.6706	23.3489	0	12.632	58.5681	60.5408	10.9388	30.8143	13.0291	16.2981	0	0	0	39.0898	0	24.0951	0	19.9205	0	13.1269	0	0	0	19.3	6.59764	69.1946	34.5443	42.8082	56.4092	42.8075	63.2333	17.5916	28.3303	14.533	26.7186	73.0715	55.4189	22.1611	85.4743	28.1881	119.163	29.6788	31.6362	0	132.319	82.4861	59.7545	0	37.7355	0
nicotinate	1674.25	384.634	304.723	309.057	1050.75	140.15	17.7549	1462.44	1230.26	1027.49	1096.19	595.992	3891.11	968.908	1019.58	1204.4	889.901	434.535	1557.57	812.187	2809	1271.51	1110.92	1933.67	1163.71	1116.11	360.947	549.018	2116.84	1690.28	1285.47	2019.85	1660	3378.47	1290.12	1699.05	573.364	2566.52	399.713	1021.41	2487.12	334.332	247.474	464.239	107.64	1485.98	30.4827	298.043	1213.79	78.8029	1092.23	941.712	1743.9	1114.35	167.908	1418.9	821.758	1562.88	1906.16	1270.06	238.544	920.897	280.559	86.9249	243.616	363.103	1164.38	90.5374	634.126	1518.5	898.523	878.668	689.409	1415.93	236.467	1268.03	574.025	127.549	57.8595	815.072	716.661	60.6247	567.386	1090.4	1401.35	1200.95	528.707	569.067	1114.81	1865.58	1210.16	1577.29	616.168	85.037	386.591	475.35	422.842	252.021	701.299	1357.66	754.97	1371.07
nicotinic acid	7901.74	4655.84	1151.35	3247.82	6136.1	1161.02	0	7180.64	8092.8	4915.43	6481.65	5473.3	15841.9	5766.54	3059.89	8046.31	4204.69	2185.18	11458.2	7027	14980	9628.62	6693.63	16285.6	4942.83	6171.55	2091.31	4523.28	11684	8482.28	9390.38	14225.6	7189.85	20233.2	9110.18	10477	4538.66	7074.29	2713.61	5735.03	9372.19	3376.25	1965.99	2786.29	1165.31	9901.24	243.948	1739.86	7318.15	498.703	5776.46	4813.07	7492.66	6553.81	764.512	5116.51	2599.32	7251.27	5863.68	6860.1	888.197	6125.56	3148.11	404.938	1953.02	2976.25	8231.5	750.571	3822.53	7497.46	6759.7	3744.72	4940.74	6424.58	1405.92	5118.26	4680.07	434.569	837.766	6174.59	5238.82	397.953	3918.57	7278.74	10286.3	8286.63	6893.66	4104.98	8342.43	15452.4	9840.1	8220.16	4013.87	487.462	2831.81	3365.86	2392.84	2476.52	6266.85	9209.66	3774.2	8312.77
oleanolic acid	102.253	205.356	267.748	40.6278	208.849	12.8464	32.2321	26.8298	235.454	212.813	39.9494	87.887	416.783	253.863	57.0619	69.6194	13.8177	35.9683	277.38	154.858	131.627	371.846	20.4837	293.067	136.209	242.331	0	321.457	151.31	83.0916	143.471	42.8755	332.984	135.511	273.612	547.401	0	303.337	49.9318	17.0048	393.558	733.442	0	0	0	78.0744	0	87.432	368.853	144.4	69.8191	0	21.4203	0	0	0	201.402	381.983	147.105	13.0683	0	50.9499	0	0	26.9911	25.8578	99.7615	0	139.889	94.7521	530.368	227.583	23.2184	11.31	158.616	222.616	95.749	729.615	149.142	31.9625	217.545	0	354.018	309.122	73.5556	0	77.1098	216.634	491.466	334.304	116.864	16.5534	37.9598	20.1542	0	0	27.2414	122.335	0	24.0472	0	1011.33
oleic acid	10711.4	65958.3	5691.99	5892.4	51430.9	16767.7	13799.9	834.895	5511.65	10568.9	32645.2	18586.4	15190.8	13923.1	1059.17	2900.07	31640.6	14819.3	25159.9	25227.6	20425.1	19611.3	1908.13	34293.5	2257.88	8058.95	28922.2	14621.8	11896.9	1403.96	79303.9	38008.6	337.887	44447	27494.4	11221.7	2415.87	42137.1	11019.1	8968.67	5889.25	32361.4	3271.55	8505.97	37178.6	12250.5	76506.6	13062.5	35477	3682.51	757.895	7087.34	28351.1	17367.1	2574.66	3974.93	14880	8189.55	13836.7	8289.81	3258.29	4134.58	3530.44	18303	2567.71	804.489	863.317	3953.28	9735.62	26249.7	64320	11871.4	27813.2	3154.17	1061.46	4244.95	61270.7	2393.33	6213.32	9605.53	35982.5	289.36	73092.9	9642.11	24904.6	51107.9	2697.63	31910.9	14301.3	19002.6	6005.61	1331.44	14078.1	6246.68	7144.13	623.014	5140.81	1802.71	7389.13	4537.12	2807.45	10971.1
ornithine	42.9918	9.34138	73.1228	13.9901	42.3715	77.1618	129.408	8.23447	63.5227	25.3866	137.944	39.096	79.1635	54.7385	74.3812	40.2667	50.8869	0	164.814	42.259	114.855	168.393	34.2257	33.5516	78.0219	78.2669	1856.16	45.4444	67.1831	41.3017	11.6234	126.671	93.9652	228.598	35.037	62.0648	35.3717	14.8103	16.1337	47.9445	90.0328	130.568	18.9868	12.1247	94.8859	199.01	68.8194	25.4832	21.4559	3821.88	13.0131	131.8	164.998	19.1659	1556.98	121.546	24.5284	99.5757	19.708	88.2009	32.2482	185.713	2011.96	17.0183	24.1137	237.035	81.1573	101.802	37.9882	33.4212	107.763	257.364	34.3467	62.9594	3272.66	144.437	116.812	57.8735	0	12.2978	109.571	226.371	152.513	19.9656	76.0756	6.1938	35.502	25.3448	58.9952	19.7411	29.8586	14.4595	10.0962	10.2566	25.2439	178.987	25.2077	83.4559	29.1648	19.2088	47.4101	37.9423
orotate	4720.99	33.5933	2671.97	76.122	4470.46	1913.13	54.9082	912.006	2594.58	401.372	3403.35	237.904	3413.89	5421.05	6499.11	1400.09	4329.83	4353.85	2516.44	2337.5	2231.64	4201.36	4520.56	1492.53	2367.25	5496.64	1129.34	3457.01	5429.45	5828.33	4042.55	1736.63	7098.19	8132.23	855.141	6158.85	1355.81	5280.75	352.319	1190.09	4150.93	389.051	1654.11	2926.5	8447.66	287.047	1267.89	167.681	212.143	2483.32	762.255	2517.14	3238.78	826.694	4210.25	1988.49	4465.73	1963.96	5896.98	2493.41	3907.92	2631.93	291.254	5728.86	100.546	431.924	859.665	5090.9	364.618	7258.9	1011.61	2532.45	3025.2	432.039	158.304	2650.02	181.052	5077.15	2.72484	43.4864	199.135	980.757	106.43	126.291	193.28	112.963	73.1516	78.9567	37.0813	322.878	298.344	210.815	347.306	3227.16	373.438	145.61	394.909	116.781	117.086	2297.07	423.587	120.863
oxalate	812.05	22.8656	270.038	27.9785	2769.11	600.942	43.715	11.6181	514.681	1324	397.081	48.7262	350.855	120.798	109.997	214.557	375.273	1261.92	442.424	82.2851	1396.33	212.446	84.9523	272.751	77.4511	138.723	3546.36	60.9813	475.086	203.742	913.118	544.912	75.6809	140.594	152.904	1351.46	1425.42	1685.32	1611.91	108.581	718.844	418.287	1376.6	3378.8	631.214	32.2509	884.943	32.7391	21.5134	299.809	176.176	100.163	79.48	9.36749	2548.31	997.704	1169.48	378.218	442.505	792.801	402.971	193.393	1521.36	1207.36	139.412	2823.43	155.093	835.367	180.585	230.718	465.153	509.854	139.889	619.797	96.9305	243.132	889.606	51.9132	92.811	45.9716	66.6859	26.6943	19.1422	0	11.9722	22.9519	33.5867	0	275.678	38.5542	96.3187	186.77	0	41.5958	1316.2	4057.04	8.50805	61.4891	93.8114	541.242	1963.73	2027.76
p-hydroxyphenylacetate	70.2521	18.3243	73.1743	0	0	46.5213	0	142.781	147.105	253.882	562.644	15.0686	136.45	37.3038	43.5131	164.459	13.1313	3029.77	142.796	25.5816	73.7794	72.5932	41.7594	48.868	55.6976	53.609	0	23.0886	112.465	40.1692	31.5396	0	32.3274	132.352	115.567	67.0646	786.712	20.1984	1339.96	151.027	21.5616	1340.52	258.45	965.27	162.296	0	0	0	0	107.607	0	31.2933	17.113	50.5812	75.0294	151.226	31.593	249.655	130.656	80.8211	1235.71	836.505	85.9702	0	825.638	1614.37	2141.52	95.8195	81.5116	17.5818	33.8823	792.247	51.7086	96.1534	78.0714	3082.14	0	0	100.237	747.362	0	0	599.055	0	0	192.173	0	0	18.8206	0	134.168	85.3294	0	648.72	665.089	0	20.069	265.664	22.128	56.0331	107.662	37.1024
palmitic acid	3874.95	3593.28	1623.7	12529.5	2175.52	1758.2	506.447	1132.61	351.149	1359.78	1075.41	924.898	1754.36	1022.88	446.323	293.001	2027.29	2429.92	1562.49	9333.61	1045.1	384.05	555.468	1324.3	167.15	527.856	1466.52	905.959	800.004	226.794	4902.07	1007.88	234.205	580.773	1104.9	2084.26	819.913	1702.26	5700.08	628.395	859.229	928.634	543.715	1479.69	1983.08	8755.06	2931.05	5124.58	4530.19	1369.41	195.959	404.157	1643.5	1683	3580.43	1359.43	1291.49	880.23	1928.03	754.27	910.623	437.624	1187.99	9674.47	1283.57	795.26	188.746	1098.98	573.023	1861.91	839.066	1490.41	1325.2	762.843	482.345	744.677	10784.6	1304.65	9644.6	6660.03	6137.43	2417.66	8293.7	3722.2	9759.14	7218.53	2379.71	7847.23	1031.57	1358.83	1040.18	2257.04	7533.48	2247.34	1985.17	134.923	7940.59	1522.12	11806.6	652.159	2678.13	971.861
palmitoleic acid	111.672	105.316	25.4388	120.333	156.4	545.272	0	49.7691	34.1384	52.814	316.344	49.415	27.4559	16.883	0	0	69.4689	341.814	96.3901	64.947	40.4245	68.6345	17.6576	30.3321	78.7898	44.7666	75.2499	37.311	36.244	31.8675	978.483	70.0341	0	82.982	292.955	59.7782	44.3717	44.8644	127.778	199.438	29.8704	79.4966	0	193.933	290.06	96.3533	526.726	22.3267	104.91	199.453	49.3564	315.209	170.359	34.8476	44.4585	531.052	85.1127	52.9352	100.298	50.2637	122.152	33.282	33.9423	231.403	52.2518	0	15.1722	72.8486	29.2883	89.814	52.2075	143.761	117.11	24.3298	28.0919	30.6609	1243.85	72.9647	56.0806	259.117	23.1685	45.6949	328.045	1003.07	73.2523	411.967	63.3695	54.7876	0	30.7631	21.5943	46.2179	59.823	229.385	25.2708	0	174.673	31.3904	58.7549	27.5617	0	58.8677
palmitoyl glycerol	153.594	261.725	148.455	313.753	116.115	279.73	197.577	213.997	663.891	97.3858	522.934	249.263	340.568	119.966	152.605	294.88	122.245	71.4087	311.717	198.097	192.569	115.244	263.252	155.189	105.587	194.837	334.523	118.259	114.658	110.744	191.437	269.529	157.252	191.245	1084.28	179.424	135.888	318.436	217.233	190.101	214.309	341.458	233.888	73.9685	141.109	277.11	126.153	124.892	122.748	92.7019	530.547	235.584	321.377	331.92	642.188	255.354	150.568	294	170.127	215.027	107.683	364.899	290.784	526.535	304.674	1807.69	392.103	435.048	323.956	126.431	152.477	428.78	419.266	307.343	431.417	459.133	1684.99	760.454	342.343	251.897	212.451	401.806	207.516	61.4512	169.428	208.368	396.023	141.683	94.7609	123.514	220.646	298.737	178.512	395.264	155.505	186.463	236.591	463.546	739.061	309.513	384.246	470.831
palmitoylethanolamide	548.574	17.1143	23.4476	115.454	889.367	623.167	26.4751	234.393	126.588	692.744	458.313	137.769	505.701	15.0772	22.1074	294.644	94.2947	282.369	58.6135	46.6113	398.392	184.764	60.5495	85.8908	64.4843	0	130.461	18.1446	33.5439	26.7	32.2593	239.172	95.7451	170.833	355.307	91.178	182.151	335.855	1192.65	1434.24	179.433	13.2393	239.119	711.623	150.984	730.981	31.1203	32.6026	52.4382	100.853	499.912	1686.14	888.153	137.526	419.396	1687.67	176.364	203.929	115.88	860.01	675.726	2389.02	94.6865	359.268	449.375	424.106	507.804	196.277	226.094	117.187	98.9243	838.78	668.368	1324.3	546.438	476.084	116.125	83.6134	112.008	1612.54	23.6653	563.347	16.2801	35.0788	56.7043	68.1731	755.947	24.0648	15.4023	25.3763	39.8106	253.661	96.017	168.934	326.85	123.427	1125.39	856.979	373.422	941.482	187.129	86.1955
pantothenate	1152.2	768.847	263.263	561.158	1136.29	726.716	41.6147	864.794	1730.17	2908.24	828.215	990.059	13045	1265.31	723.026	7395.35	842.961	242.483	2306.76	2019.76	2938.76	1461.54	1457.6	3195.24	676.312	848.947	461.889	979.478	1563.5	1507.67	1707.48	2010.85	1316.17	1467.98	1476.62	1985.29	316.678	1372.34	281.83	3203.61	2465.44	565.974	339.538	230.841	180.585	1489.59	407.972	185.512	600.639	145.523	1184.57	1122.19	1046.21	1109.26	436.537	787.268	617.591	1908.41	624.856	599.698	203.701	870.502	639.23	63.52	423.38	1100.27	556.182	148.85	924.04	1083.07	1472.75	674.733	1022.76	1426.8	220.812	468.579	1124.81	128.538	329.086	573.308	1378.4	66.973	972.365	1031.4	1790.35	1348.96	1003.38	1014.38	1069.53	1882.54	1881.68	736.721	704.242	120.941	333.81	156.711	877.139	469.142	925.434	940.864	750.854	1451.87
pantothete	5165.85	4778.97	1410.28	1788.74	4537.87	2979.21	464.117	4616.2	5208.33	14685.1	2812.88	4724.98	43279.3	3682.14	3503.51	21484.1	4919.07	2449.15	11837.1	11645.9	11929.4	5340.19	6195.17	11151.2	1604.75	4094.69	7404.38	3175.01	6736.3	8221.82	5633.35	11116	7028	9014.48	5415.24	8348.57	3899.22	7770.57	2505.43	4467.38	18286.7	3025.93	4459.3	2058.61	3660.76	6437.09	8527.3	1022.77	3852.45	1673.62	5532.92	1499.22	7467.02	7022.27	3400.52	4741.43	3150.83	13786.5	3186.39	4075.46	595.59	3728.44	7517.43	791.155	1930.76	9007.67	2099.7	1756.46	2234.94	5141.65	7159.54	1459.68	3212.86	5476.48	2416.01	3341.73	2572.83	1791.65	2288.68	5553.14	6212.03	943.562	8885.47	8780.16	12425	9183.76	4173.65	3762.53	4332.31	9859.52	12058.4	7203.14	7266.6	1912.29	6535.49	2534.29	2331.54	4105.66	4468.62	5407.88	6080.92	7507.73
pentadecanoate	18344.7	3070.72	25506	12292.7	3954.14	2710.35	329.261	45786	6158.24	6868.25	1727.32	20939.2	7067.65	9363.74	36249.3	6554.26	18998	1001.36	12405.8	11835.7	7001.24	19115.1	47657.4	5954.35	20764.5	38389.6	202.376	17292.7	19571.1	24316.9	1627.03	10494.4	68806.8	6238.02	10758.3	9806.35	1443.66	306.517	25598.1	5066.79	22258.1	852.537	4089.54	7703.81	3574.24	25421	183.726	18759.6	14008.9	1196.54	24783.3	18506.4	6627.61	7920.32	1465.32	5269.42	15004.7	8545.94	6438.25	11562.5	11649.7	3808.51	4724.89	7611.98	4157.91	347.84	7609.38	2292.98	7309.53	15167.7	5877.96	8567.45	5456.73	12088.2	431.405	538.5	5820.1	1804.13	7399.63	15293.1	28360.6	5994.91	7798.3	44152.8	5913.97	2871.45	26375.8	27522.9	27224.8	37186	4785.99	12531.6	20097.3	2393.93	2411.04	1427.09	22440.4	19942.2	18614.4	3783.33	8211.46	6056.96
phenylacetate	743.538	348.924	649.08	246.533	559.341	20.7311	0	400.381	150.371	250.265	195.879	228.392	67.6498	948.713	664.415	169.874	363.726	570.089	342.011	340.842	85.7157	649.869	448.466	298.894	710.208	442.397	7.52963	429.373	544.208	585.081	215.381	4.39604	1503.21	509.753	341.497	510.551	1066.46	916.248	223.682	330.919	159.709	108.304	28.9592	456.845	27.8042	182.043	0	324.69	197.745	0	287.608	814.458	1319.06	280.918	7.70369	784.572	372.693	162.841	954.902	522.914	569.131	323.503	78.5833	4.83953	158.183	304.838	289.591	34.4693	57.0602	429.229	533.781	315.742	233.574	308.541	7.80248	574.992	16.6959	0	102.271	378.466	322.768	0	335.119	394.414	662.175	488.419	212.597	176.767	394.572	252.105	247.876	163.528	41.9626	352.777	503.481	17.1352	304.784	93.0398	463.399	36.1516	62.9854	198.1
phenylalanine	25213	2123.06	26444.5	1566.16	11626.1	45655.9	686.972	6567.03	18585.7	45877.6	28832.3	3063.13	16094.9	14316.1	15961.2	20548.4	27486.2	12796	22073.9	29263.8	12941.3	21253.2	29569	11613.2	17595.2	24174.9	47190.5	14297.2	14568.3	23805.4	11481.8	14448.8	16902.7	19116.3	21843.4	15154.2	31179.8	22127.6	8355.04	15800.4	16033.8	7811.79	39715	10370.8	10888.5	6366.54	24140.6	1781.92	6581.16	41593.2	37151.6	42570.6	33781.1	15816	58365.9	15255.6	18358	27835.5	25960.8	18158.2	41294.1	17845.4	31154.1	19848	21154.5	13451.9	19717.2	30386.8	23487.3	16981.5	20019.8	20904.9	14213.2	30038.7	14940.2	10690.2	7260.72	6482.52	1963.21	6126.48	428.272	15680.6	1677.05	1544.39	9771.98	8675.4	8844.1	5489.03	194.356	2718.38	833.097	2960.44	7515.23	5412.72	25290.4	31649.2	12329.2	2109.83	7781.48	29599.5	24624.7	19233.8
phenyllactate	12571.7	7455.51	576.981	3786.68	16835.2	0	0	11054.8	33334.1	20.7759	24343.1	521.237	43162.4	1023.25	6267.55	31800.5	7458.02	1081.62	3438.34	287.704	6896.02	34872	394.144	528.295	1284.93	627.451	266.25	78.6168	855.597	22127.3	26844.8	18389.9	548.473	293.547	26425.6	790.861	25.1806	8541.49	0	4762.47	9000.6	0	8.95072	3.66189	8.4765	103.791	15.108	120.205	78.5605	8.35391	5403.56	32928.7	50.5601	32007.2	19.2609	60850.7	6202.97	41949	38527.3	9218.83	9719.87	6810.23	4087.29	18.7419	10371.8	351.08	16580.3	0	23115.5	126.216	664.48	32.9939	26251.9	18902.2	0	8088.85	2858.96	0	21.797	4861.18	618.664	21.3213	150.52	322.332	175.554	1091.19	2313.17	11993.7	211.948	606.142	17400.9	11519.7	104.269	18.0676	1.0549	0	1553.83	42.9422	11277.1	4224.75	3329.78	782.846
phytosphingosine	95.1357	83.4831	42.3255	130.468	324.29	690.807	967.102	104.279	633.363	847.373	743.611	99.265	557.312	627.789	122.382	1402.25	73.5045	189.501	166.59	163.862	214.178	591.936	47.8972	193.001	318.076	52.2172	91.9969	61.2381	40.0086	144.382	281.071	990.344	88.849	241.368	264.931	74.9703	353.117	464.549	105.387	1442.45	97.3123	69.6008	440.509	121.976	772.427	47.9	278.616	57.9444	60.7864	128.833	665.556	288.263	53.2193	541.124	265.436	390.594	149.254	219.162	313.007	1573.61	909.674	1887.2	60.2974	627.416	207.403	271.84	768.034	472.899	470.359	746.298	215.352	678.295	856.193	75.5569	799.768	822.972	189.416	657.134	413.218	506.729	118.426	142.805	80.0409	43.1977	313.884	416.971	445.502	49.1921	146.276	53.6171	601.456	192.089	30.2991	70.9514	307.611	259.561	276.133	998.617	186.744	768.949	330.233	109.656
pipecolic acid	1994.12	1555.09	2388.34	1856.53	1047.3	347.493	0	2856.5	1661.36	210.905	501.073	1707.24	459.927	4765.67	2283.34	633.201	4815.41	643.87	1156.31	2005.12	1354.7	4345.52	2579.14	1505.54	1060.6	2889.42	348.273	232.221	3367.5	3342.22	1021.46	608.1	6777.49	2413.36	1459.03	2877.03	100.177	586.825	1085.54	7118.56	662.932	545.716	31.2661	1654.79	455.697	4091.42	11.9238	53.4283	1146.08	54.3166	1792.56	1284.12	2306.9	1680.54	139.597	1953.89	1070.58	701.519	397.459	696.929	2278.5	307.528	408.207	13.9013	121.01	173.589	1239.47	79.7044	436.966	3068.34	7600.52	837.327	671.795	747.846	551.617	750.972	83.6246	24.1811	572.653	818.478	2003.67	236.65	4289.63	8600.92	2739.65	1220.97	1308.49	1412.89	1379.32	1940.5	1222.44	2109.33	92.6851	173.146	82.9981	11.7119	1535.63	2022.12	711.578	745.911	181.593	882.246
piperine	324.835	320.662	54.7803	1785.49	650.867	6558.83	1568.38	411.666	9866.37	7.51779	57.0016	1397.65	1545.69	52.785	55.441	333.055	1493.18	2953.82	280.254	1125.19	8959.21	352.899	15.09	202.403	11770	2716.35	541.166	495.626	1022.66	614.312	745.94	220.132	582.636	46.2055	1321.47	22.9903	54.7186	69.6505	360.001	2293.57	1794.41	396.841	470.589	1055.29	245.051	1935.49	393.381	52.5978	49.6603	363.875	4305.88	4315.75	1067.08	0	213.456	10883.9	3126.43	5029.89	9648.46	3913.62	57.0494	1020.6	177.786	254.868	4010.58	1653.05	184.165	1053.76	2754.85	108.947	1256.64	4767.43	1691.29	298.308	876.836	82544.1	989.696	238.2	19729.9	2826.38	44909.3	4905.39	319.649	271.491	210.943	61.2403	231.956	11384	2891.3	35.5599	95.5433	826.426	1266.83	469.758	492.986	961.339	768.074	54.1891	0	270.875	2033.81	379.296
proline	22337.2	1906.09	18155.8	4558.63	9681.54	4327.53	696.106	7053.76	10462.6	6784.19	6572.62	2976.12	14261.2	22675.6	15968	17615	21753.1	6915.03	23096.7	28686	7443.29	22609.6	28399.5	15409.2	10062.2	21954.8	12847.7	25037.7	19189.7	17988.5	10917.8	5783.8	16563.6	14303.6	20494.1	17935.6	8948.02	7769.91	2835.84	8875.13	12305.3	8585.7	41491.6	8047.58	10384.4	9013.57	25800.7	3235.29	6833.13	33794	26348.5	21524	19834.3	19815.2	61271.6	8534.38	10445	21916.8	15155	19878	16075.1	19584.6	38445.6	21722.5	952.847	12173.4	13012.2	30320.1	9855.92	15658.9	21955.7	13300.1	11133.8	23036.2	25081.7	4917.58	4282.12	21585.2	6829.46	8853.52	3093.05	38512.9	5800.29	4256.71	11689.1	2156.56	19073.9	9290.4	2638.56	4329.02	3248.97	3732.41	6212.31	864.458	17567.4	11568.1	24788.5	5904.19	7514.57	51671.6	1588.76	2570.82
proline betaine	123.504	486.304	2359.17	587.694	500.171	2387.63	62.5047	518.134	3408.88	66320.7	164.789	1255.97	16293.6	1154.79	860.952	204.821	59.4985	14748.3	11402.5	1000.71	2783.58	443.852	498.19	2090.83	23665.3	2109.61	1207.7	1220.08	1076.17	690.008	656.263	4816.8	3516.55	1444.82	1894.44	1758.26	868.935	1573.53	730.942	1073.66	850.519	261.825	315.394	687.305	4129.37	110.975	693.173	221.827	202.76	17.2331	1927.55	9790.43	368.732	2172.09	2339.66	3277.97	181.513	2015.62	586.441	1805.23	3537.15	320.843	748.342	2218.89	1351.87	12445.2	2526.23	831.598	1734.88	1160.22	2911.39	120.567	1383.32	2059.18	1149.45	1327.11	1572.64	48.3281	906.589	4796.35	8828.41	173.28	5448.69	114.769	65570.9	1919.33	347.583	223.224	2958.04	1755.57	149.323	2209.7	57.0421	1568.25	1339.72	169.203	46.2392	10180.7	825.669	39.2693	1196.26	514.827
propionate	2007.78	236.264	1484.12	350.573	3417.04	360.706	82.2737	1521.32	1754.01	3602	1235.8	714.75	2375.9	2879.63	2112.72	2163.24	1159.57	1425.66	2720.55	1973.84	3065.69	4449.13	1617.01	1516.82	2867.83	1661.24	816.437	713.789	2030.36	1810.99	913.463	4193.85	3374.04	2630.32	1768.4	1446.12	1868.22	1423.82	1221.7	669.8	4542.18	638.579	965.505	1453.77	378.365	398.949	32.4214	308.565	158.981	0	831.913	1531.26	3814.66	1671.7	9.94008	2765.82	1111.81	2097.98	3270.91	2962.4	2915.5	1359.03	2018	218.688	751.183	237.957	1487.81	953.364	880.532	1399.57	2270.71	734.313	1295.12	1270.25	0	1057.51	1994.41	168.906	597.636	770.977	531.575	55.8157	405.723	296.071	1273.82	983.44	542.594	76.0505	813.359	574.832	525.886	747.983	305.266	168.547	947.477	204.813	171.339	219.28	361.74	1990.4	525.185	1334.6
pseudouridine	131.853	0	192.618	0	465.838	0	11.3023	349.92	479.638	475.295	198.205	31.2703	498.641	1107.98	445.044	321.953	603.349	378.947	356.561	1772.52	877.824	238.456	1661.83	664.204	648.179	862.483	242.05	541.826	1968.78	519.316	595.13	576.854	547.126	679.934	171.885	1055.55	54.3801	130.813	228.042	87.1886	1047.58	0	265.932	107.768	72.3558	21.3868	273.083	14.1006	32.5232	483.56	2077.58	266.543	465.311	63.0496	25.8724	345.105	192.303	2149.69	461.868	259.108	74.0076	110.858	439.3	308.828	9.07527	132.667	240.939	2004.91	168.677	1221.78	343.44	350.63	308.927	254.405	630.195	49.7964	380.886	318.45	37.4381	13.2216	9.35146	2.72864	77.5653	32.5217	19.5204	17.4119	5.02286	17.4752	12.9395	10.7158	5.59278	8.22818	45.4704	0	3.14835	0	49.8605	18.2602	13.1807	0	17.0806	11.0455
